ENDTIME_us,TASK,PID,TYPE,BYTES,OFFSET_b,LATENCY_us,FILE
1388222313846,git,72204,R,42,2341208161,1288,tmp_pack_Raq31Z
1388222319938,git,72204,R,1019,2370027670,2264,tmp_pack_Raq31Z
1388222321080,git,72204,R,23,2346452886,1172,tmp_pack_Raq31Z
1388222337364,git,72204,R,169,3577827638,9551,tmp_pack_Raq31Z
1388222337633,git,72204,R,31,3148596472,16571,tmp_pack_Raq31Z
1388222380034,git,72204,R,47,2353608780,1260,tmp_pack_Raq31Z
1388222385894,git,72204,R,2427,3113604957,2351,tmp_pack_Raq31Z
1388222388032,git,72204,R,2408,3311906494,1856,tmp_pack_Raq31Z
1388222446193,git,72204,R,381,3113716401,1351,tmp_pack_Raq31Z
1388222448031,git,72204,R,344,3655022328,1591,tmp_pack_Raq31Z
1388222498302,git,72204,R,122,3655674495,1950,tmp_pack_Raq31Z
1388222500027,git,72204,R,569,2379738960,1914,tmp_pack_Raq31Z
1388222512024,git,72204,R,361,2388021516,2725,tmp_pack_Raq31Z
1388222736027,git,72204,R,41,2420407224,2434,tmp_pack_Raq31Z
1388223306025,git,72204,R,2603,2457115615,2575,tmp_pack_Raq31Z
1388223340035,git,72204,R,32,3656216071,3445,tmp_pack_Raq31Z
1388223347473,git,72204,R,65,2457279490,2007,tmp_pack_Raq31Z
1388223416037,git,72204,R,1358,2458382772,2065,tmp_pack_Raq31Z
1388223428758,git,72204,R,1721,2459251031,1210,tmp_pack_Raq31Z
1388223429864,git,72204,R,3029,2459247997,1041,tmp_pack_Raq31Z
1388223435724,git,72204,R,344,2465373997,4633,tmp_pack_Raq31Z
1388223441795,git,72204,R,676,2472415420,2179,tmp_pack_Raq31Z
1388223444026,git,72204,R,42,3192576389,2253,tmp_pack_Raq31Z
1388223460031,git,72204,R,156,3395409273,4672,tmp_pack_Raq31Z
1388223492034,git,72204,R,2759,3121860335,2428,tmp_pack_Raq31Z
1388223554770,git,72204,R,141,2499073522,1060,tmp_pack_Raq31Z
1388223560486,git,72204,R,34,2507273702,1028,tmp_pack_Raq31Z
1388223562839,git,72204,R,826,2508143985,1200,tmp_pack_Raq31Z
1388223570130,git,72204,R,20,2514924506,1413,tmp_pack_Raq31Z
1388223587489,git,72204,R,63085,2518550385,13957,tmp_pack_Raq31Z
1388223587770,git,72204,R,66,2518733062,13330,tmp_pack_Raq31Z
1388223593804,git,72204,R,63,2526416909,1083,tmp_pack_Raq31Z
1388223596032,git,72204,R,392,3356158090,1172,tmp_pack_Raq31Z
1388223928023,git,72204,R,5928,3114049212,1953,tmp_pack_Raq31Z
1388224152031,git,72204,R,80,3339908098,3466,tmp_pack_Raq31Z
1388224248029,git,72204,R,88,2538428163,2175,tmp_pack_Raq31Z
1388224256029,git,72204,R,41,2540316112,3424,tmp_pack_Raq31Z
1388224273866,git,72204,R,22,2543651128,1232,tmp_pack_Raq31Z
1388224385161,git,72204,R,17170,2552385436,1233,tmp_pack_Raq31Z
1388224388042,git,72204,R,92,2553074300,2308,tmp_pack_Raq31Z
1388224587813,git,72204,R,10126,2568940878,23248,tmp_pack_Raq31Z
1388224587928,git,72204,R,42,2569195620,11616,tmp_pack_Raq31Z
1388224590424,git,72204,R,17,2577421077,1607,tmp_pack_Raq31Z
1388224604233,git,72204,R,22,2590508513,1028,tmp_pack_Raq31Z
1388224604368,git,72204,R,67,2591524588,1006,tmp_pack_Raq31Z
1388224605614,git,72204,R,31,2592355341,1148,tmp_pack_Raq31Z
1388224607123,git,72204,R,116,2592386984,1333,tmp_pack_Raq31Z
1388224614696,git,72204,R,54,2595087859,6812,tmp_pack_Raq31Z
1388224634736,git,72204,R,46412,2597612193,19170,tmp_pack_Raq31Z
1388224636047,git,72204,R,34390,2597577800,20099,tmp_pack_Raq31Z
1388224640046,git,72204,R,65536,2598843707,1135,tmp_pack_Raq31Z
1388224648153,git,72204,R,918,2603847753,2955,tmp_pack_Raq31Z
1388224653262,git,72204,R,274,2603311407,5308,tmp_pack_Raq31Z
1388224776460,git,72204,R,65536,2605333072,1159,tmp_pack_Raq31Z
1388224778767,git,72204,R,23337,2605398608,1867,tmp_pack_Raq31Z
1388224782778,git,72204,R,9165,2611998350,1304,tmp_pack_Raq31Z
1388224792713,git,72204,R,58,2655432657,1371,tmp_pack_Raq31Z
1388224796032,git,72204,R,260,2655433991,3496,tmp_pack_Raq31Z
1388224883851,git,72204,R,3287,3038440620,2295,tmp_pack_Raq31Z
1388224886471,git,72204,R,2253,3138432323,2649,tmp_pack_Raq31Z
1388224960041,git,72204,R,1239,3114291115,1924,tmp_pack_Raq31Z
1388225134730,git,72204,R,373,2725891816,2702,tmp_pack_Raq31Z
1388225136029,git,72204,R,27,3586152943,1319,tmp_pack_Raq31Z
1388225286868,git,72204,R,106,2745378853,1070,tmp_pack_Raq31Z
1388225288896,git,72204,R,79,3413913118,1957,tmp_pack_Raq31Z
1388225300031,git,72204,R,121,2793959905,1891,tmp_pack_Raq31Z
1388225310605,git,72204,R,67,2742412344,6372,tmp_pack_Raq31Z
1388225579830,git,72204,R,20,3662811821,1798,tmp_pack_Raq31Z
1388225584024,git,72204,R,517,3662816115,4209,tmp_pack_Raq31Z
1388225615955,git,72204,R,1045,2758209090,1240,tmp_pack_Raq31Z
1388225620024,git,72204,R,53,2807647326,4082,tmp_pack_Raq31Z
1388225658814,git,72204,R,71,2759522606,3614,tmp_pack_Raq31Z
1388225717334,git,72204,R,903,2793553079,4526,tmp_pack_Raq31Z
1388225720048,git,72204,R,231,2793647713,2548,tmp_pack_Raq31Z
1388225807061,git,72204,R,1857,2805510399,1181,tmp_pack_Raq31Z
1388225864029,git,72204,R,659,3593902958,2907,tmp_pack_Raq31Z
1388225929138,git,72204,R,125,7401088589,2020,tmp_pack_Raq31Z
1388225936042,git,72204,R,280,2812785234,2196,tmp_pack_Raq31Z
1388225944012,git,72204,R,605,2815635699,6308,tmp_pack_Raq31Z
1388225948080,git,72204,R,65536,2816745158,1190,tmp_pack_Raq31Z
1388225951999,git,72204,R,113,2818900893,1691,tmp_pack_Raq31Z
1388225954076,git,72204,R,103,2821017572,1676,tmp_pack_Raq31Z
1388225955968,git,72204,R,5940,2821011628,1869,tmp_pack_Raq31Z
1388225958572,git,72204,R,905,3340884440,1958,tmp_pack_Raq31Z
1388225960900,git,72204,R,41,3172820464,1588,tmp_pack_Raq31Z
1388226091198,git,72204,R,8187,2855896465,1219,tmp_pack_Raq31Z
1388226300415,git,72204,R,20064,2857172893,3035,tmp_pack_Raq31Z
1388226328030,git,72204,R,3338,3173549951,1458,tmp_pack_Raq31Z
1388226398222,git,72204,R,47,2873870374,1177,tmp_pack_Raq31Z
1388226415808,git,72204,R,1705,3013253795,5112,tmp_pack_Raq31Z
1388226459633,git,72204,R,38,2895829748,2032,tmp_pack_Raq31Z
1388226464699,git,72204,R,1536,2902624919,1070,tmp_pack_Raq31Z
1388226468074,git,72204,R,123,2902639860,3247,tmp_pack_Raq31Z
1388226547739,git,72204,R,594,2905705112,1069,tmp_pack_Raq31Z
1388226549392,git,72204,R,267,2905711998,1669,tmp_pack_Raq31Z
1388226552027,git,72204,R,6296,2905716589,2658,tmp_pack_Raq31Z
1388227087916,git,72204,R,181,2982248167,12046,tmp_pack_Raq31Z
1388227804025,git,72204,R,66,3007956102,1738,tmp_pack_Raq31Z
1388228184136,git,72204,R,65536,3029233596,1048,tmp_pack_Raq31Z
1388228204023,git,72204,R,2904,3035353923,1152,tmp_pack_Raq31Z
1388228222946,git,72204,R,27217,3035955650,1122,tmp_pack_Raq31Z
1388228224027,git,72204,R,2281,3319291851,1096,tmp_pack_Raq31Z
1388229144595,git,72204,R,25,3069104857,1040,tmp_pack_Raq31Z
1388229149212,git,72204,R,59805,3080032868,1117,tmp_pack_Raq31Z
1388229152044,git,72204,R,192,3783774646,1218,tmp_pack_Raq31Z
1388229162183,git,72204,R,1096,3097032033,1170,tmp_pack_Raq31Z
1388229164026,git,72204,R,1103,3097044656,1850,tmp_pack_Raq31Z
1388229181614,git,72204,R,1607,3097060487,17362,tmp_pack_Raq31Z
1388229181908,git,72204,R,456,3611888469,17676,tmp_pack_Raq31Z
1388229350399,git,72204,R,1573,3626061199,2467,tmp_pack_Raq31Z
1388230302403,git,72204,R,4558,3124134434,1347,tmp_pack_Raq31Z
1388230303576,git,72204,R,404,3124148107,1189,tmp_pack_Raq31Z
1388230308031,git,72204,R,161,3125302674,3118,tmp_pack_Raq31Z
1388230316029,git,72204,R,51,3128550304,3437,tmp_pack_Raq31Z
1388230835219,git,72204,R,3346,3526583448,1411,tmp_pack_Raq31Z
1388230995696,git,72204,R,5606,3160488959,1593,tmp_pack_Raq31Z
1388231000038,git,72204,R,172,3679734495,4353,tmp_pack_Raq31Z
1388231156032,git,72204,R,14,3169672514,3643,tmp_pack_Raq31Z
1388232245824,git,72204,R,384,3205393893,1540,tmp_pack_Raq31Z
1388232252014,git,72204,R,31,3205400840,6207,tmp_pack_Raq31Z
1388232279140,git,72204,R,662,3206572439,1944,tmp_pack_Raq31Z
1388232979154,git,72204,R,2246,3249803903,13788,tmp_pack_Raq31Z
1388235200616,git,72204,R,3060,3374581576,7005,tmp_pack_Raq31Z
1388236440013,git,72204,R,54,3388129281,7562,tmp_pack_Raq31Z
1388241836024,git,72204,R,502,3565075026,1915,tmp_pack_Raq31Z
1388241860025,git,72204,R,92,3576034724,1443,tmp_pack_Raq31Z
1388241984033,git,72204,R,17,3592685062,2923,tmp_pack_Raq31Z
1388242032029,git,72204,R,2752,3684759801,2257,tmp_pack_Raq31Z
1388243916116,git,72204,R,39,3692198436,1025,tmp_pack_Raq31Z
1388244449395,git,72204,R,65536,3729657097,6759,tmp_pack_Raq31Z
1388244479975,git,72204,R,65536,3751479898,11860,tmp_pack_Raq31Z
1388245135979,git,72204,R,823,3893647518,2063,tmp_pack_Raq31Z
1388245312037,git,72204,R,254,3936514276,3412,tmp_pack_Raq31Z
1388284535008,git,72204,R,923,8113885615,1181,tmp_pack_Raq31Z
1388291302773,git,72204,R,44,8534105017,10877,tmp_pack_Raq31Z
1388293324016,git,72204,R,487,9464006171,8005,tmp_pack_Raq31Z
1388297462202,git,72204,R,6032,9107088709,1343,tmp_pack_Raq31Z
1388299408020,git,72204,R,23,9147815676,8004,tmp_pack_Raq31Z
1388304920082,git,72204,R,65,9954882693,1927,tmp_pack_Raq31Z
1388307952446,git,72204,R,76,10128069091,1330,tmp_pack_Raq31Z
1388309190691,git,72204,R,554,10287950319,2864,tmp_pack_Raq31Z
1388318143704,git,72204,S,0,0,5633895,tmp_idx_GAX4yC
1388318149166,git,72204,S,0,0,3595,tmp_pack_Raq31Z
1388327423367,git,72200,W,2328139,0,1386,.openpublishing.redirection.json
1388330261432,git,72200,W,16384,16384,5057,sr2.png
1388330365415,git,72200,W,16384,425984,1416,1234.png
1388334795692,git,72200,W,16384,49152,3693,apply-for-new-sso-method.png
1388339234304,git,72200,W,16384,163840,1067,function-app-in-portal-editor.pn
1388341396709,git,72200,W,16384,0,1189,scheduled-digest.png
1388354034863,iotop,67048,W,627,2968924,42290,iotop.out
1388354036268,biosnoop,67318,W,4096,49840128,46511,biosnoop.log
1388378151112,biosnoop,67318,W,4096,50307072,4930,biosnoop.log
1388389243105,git,72200,W,16384,0,2997,training-for-prediction.png
1388390408337,git,72200,W,16384,0,7845,eclipse-view-explorer4.png
1388394359060,git,72200,W,16384,163840,5162,hpc-cache-overview.png
1388403302878,git,72200,W,16384,98304,1558,result-serial-output.png
1388409511146,git,72200,W,16384,16384,4064,create-custom-lab-blade.png
1388414466280,git,72200,W,2081437,0,1162,marketplace-offer.svg
1388430997312,git,72200,W,2032652,0,1548,cutplane-1.PNG
1388483187052,git,72817,W,4096,41963531,2113,tmp_pack_UfqCja
1388484838387,git,72817,W,4096,76222475,5772,tmp_pack_UfqCja
1388508209142,git,72817,W,4096,925081611,1703703,tmp_pack_UfqCja
1388508700049,git,72817,W,4096,948252683,1183,tmp_pack_UfqCja
1388509952436,git,72817,W,4096,992346123,320316,tmp_pack_UfqCja
1388515057505,hv_kvp_daemon,540,R,583680,0,1513,.kvp_pool_1
1388515061193,hv_kvp_daemon,540,R,583680,0,2206,.kvp_pool_1
1388515074059,hv_kvp_daemon,540,O,0,0,1534,.kvp_pool_1
1388523080590,git,72817,W,4096,1605120011,1529,tmp_pack_UfqCja
1388525091746,git,72817,W,4096,1701691403,1374,tmp_pack_UfqCja
1388534704167,top,67021,W,4096,33359282,1309,top-log.out
1388534704947,git,72817,W,4096,2157858827,1030,tmp_pack_UfqCja
1388546661241,git,72817,W,4096,2404855819,7029218,tmp_pack_UfqCja
1388546750690,git,72817,W,4096,2407710731,1140,tmp_pack_UfqCja
1388569757562,git,72817,W,4096,2945757195,11233341,tmp_pack_UfqCja
1388573160927,git,72817,W,4096,3095384075,1129,tmp_pack_UfqCja
1388583916063,git,72817,W,4096,3236978699,7464020,tmp_pack_UfqCja
1388590256037,git,72817,W,4096,3533074443,1201,tmp_pack_UfqCja
1388594301306,git,72817,W,4096,3719966731,1169,tmp_pack_UfqCja
1388594919889,git,72817,W,4096,3748683787,7893,tmp_pack_UfqCja
1388599803251,git,72817,W,4096,3960287243,1413,tmp_pack_UfqCja
1388606930511,git,72817,W,4096,4301316107,1638,tmp_pack_UfqCja
1388610311602,git,72817,W,4096,4452679691,1417,tmp_pack_UfqCja
1388623101426,git,72817,W,4096,4611616779,9393162,tmp_pack_UfqCja
1388637467359,git,72817,W,4096,4813950987,10058842,tmp_pack_UfqCja
1388643123178,git,72817,W,4096,5072908299,1475,tmp_pack_UfqCja
1388643148948,git,72817,W,4096,5073985547,1641,tmp_pack_UfqCja
1388650031829,git,72817,W,4096,5382156299,3087,tmp_pack_UfqCja
1388657213028,git,72817,W,4096,5509836811,4160975,tmp_pack_UfqCja
1388680473007,git,72817,W,4096,6541443083,1007,tmp_pack_UfqCja
1388681473004,git,72817,W,4096,6588674059,1006,tmp_pack_UfqCja
1388681807522,git,72817,W,4096,6603673611,3522,tmp_pack_UfqCja
1388685261737,top,67021,W,4096,34244322,24721,top-log.out
1388686105998,git,72817,W,4096,6657896459,3054003,tmp_pack_UfqCja
1388697675411,git,72817,W,4096,6660149259,11492390,tmp_pack_UfqCja
1388705367610,git,72817,W,4096,6987845643,6524,tmp_pack_UfqCja
1388705777077,git,72817,W,4096,7008215051,1085,tmp_pack_UfqCja
1388710204600,git,72817,W,4096,7207370763,4055,tmp_pack_UfqCja
1388722061607,git,72817,W,4096,7460425739,6049399,tmp_pack_UfqCja
1388735626575,git,72817,W,4096,8049086475,2581,tmp_pack_UfqCja
1388742130363,git,72817,W,4096,8333590539,5790,tmp_pack_UfqCja
1388753068051,git,72817,W,4096,8506843147,7055913,tmp_pack_UfqCja
1388771726048,git,72817,W,4096,8508977163,18597215,tmp_pack_UfqCja
1388777351709,git,72817,W,4096,8742678539,1536,tmp_pack_UfqCja
1388777377391,git,72817,W,4096,8743682059,1346,tmp_pack_UfqCja
1388784732262,git,72817,W,4096,9058754571,2192,tmp_pack_UfqCja
1388796118122,git,72817,W,4096,9578606603,1491,tmp_pack_UfqCja
1388803617396,git,72817,W,4096,9908264971,1382,tmp_pack_UfqCja
1388809864418,git,72817,W,4096,10015064075,3852351,tmp_pack_UfqCja
1388821677924,git,72817,R,91,88744,5184010,tmp_pack_UfqCja
1388821678344,git,72817,R,125,61956,5184515,tmp_pack_UfqCja
1388821680542,git,72817,R,89,907241,1138,tmp_pack_UfqCja
1388821724417,git,72817,R,143,1036863,43888,tmp_pack_UfqCja
1388821724800,git,72817,R,82,1149720,44100,tmp_pack_UfqCja
1388821771086,git,72817,R,139,1169537,45991,tmp_pack_UfqCja
1388821771432,git,72817,R,141,1183808,46284,tmp_pack_UfqCja
1388821818309,git,72817,R,144,1260240,46393,tmp_pack_UfqCja
1388821818457,git,72817,R,138,1259558,46583,tmp_pack_UfqCja
1388821865171,git,72817,R,114,1298485,46090,tmp_pack_UfqCja
1388821865399,git,72817,R,81,1471813,46144,tmp_pack_UfqCja
1388821927550,git,72817,R,76,1857808,60819,tmp_pack_UfqCja
1388821927815,git,72817,R,94,1964363,60979,tmp_pack_UfqCja
1388821974523,git,72817,R,100,1983763,45585,tmp_pack_UfqCja
1388821974732,git,72817,R,102,1984755,45704,tmp_pack_UfqCja
1388822021615,git,72817,R,125,2312528,46290,tmp_pack_UfqCja
1388822022004,git,72817,R,125,2083893,46797,tmp_pack_UfqCja
1388822068155,git,72817,R,202,2566910,45278,tmp_pack_UfqCja
1388822068515,git,72817,R,111,2650328,45984,tmp_pack_UfqCja
1388822115308,git,72817,R,147,3016464,45728,tmp_pack_UfqCja
1388822115368,git,72817,R,88,2752840,46372,tmp_pack_UfqCja
1388822177784,git,72817,R,126,3222516,61100,tmp_pack_UfqCja
1388822177921,git,72817,R,83,3286767,61165,tmp_pack_UfqCja
1388822224908,git,72817,R,94,3669101,46332,tmp_pack_UfqCja
1388822224963,git,72817,R,96,3881187,45666,tmp_pack_UfqCja
1388822271319,git,72817,R,110,4454543,45247,tmp_pack_UfqCja
1388822271629,git,72817,R,96,4372855,45629,tmp_pack_UfqCja
1388822318361,git,72817,R,85,4565713,46087,tmp_pack_UfqCja
1388822318361,git,72817,R,103,4579389,46070,tmp_pack_UfqCja
1388822365009,git,72817,R,105,4669258,45695,tmp_pack_UfqCja
1388822365223,git,72817,R,175,4579210,46433,tmp_pack_UfqCja
1388822427519,git,72817,R,102,4737079,61504,tmp_pack_UfqCja
1388822427584,git,72817,R,95,4752633,61130,tmp_pack_UfqCja
1388822474337,git,72817,R,87,4827112,46068,tmp_pack_UfqCja
1388822474441,git,72817,R,97,4817949,46086,tmp_pack_UfqCja
1388822521177,git,72817,R,86,4953836,45447,tmp_pack_UfqCja
1388822521418,git,72817,R,85,4954114,45634,tmp_pack_UfqCja
1388822568280,git,72817,R,100,5698329,45635,tmp_pack_UfqCja
1388822568418,git,72817,R,99,5663769,46004,tmp_pack_UfqCja
1388822615191,git,72817,R,130,6029400,45934,tmp_pack_UfqCja
1388822615191,git,72817,R,99,6082455,45889,tmp_pack_UfqCja
1388822677431,git,72817,R,177,6086631,61742,tmp_pack_UfqCja
1388822677736,git,72817,R,73,6102375,61886,tmp_pack_UfqCja
1388822724479,git,72817,R,243,6196166,46157,tmp_pack_UfqCja
1388822724860,git,72817,R,80,6216010,46828,tmp_pack_UfqCja
1388822771384,git,72817,R,97,6483292,45595,tmp_pack_UfqCja
1388822771549,git,72817,R,94,6775840,45542,tmp_pack_UfqCja
1388822818256,git,72817,R,96,6857128,46310,tmp_pack_UfqCja
1388822818519,git,72817,R,117,7027661,46437,tmp_pack_UfqCja
1388822865080,git,72817,R,116,7645263,45471,tmp_pack_UfqCja
1388822865450,git,72817,R,106,7701366,45714,tmp_pack_UfqCja
1388822927615,git,72817,R,67,7778898,61309,tmp_pack_UfqCja
1388822927780,git,72817,R,139,7762887,62163,tmp_pack_UfqCja
1388822974744,git,72817,R,103,8364470,45922,tmp_pack_UfqCja
1388822974901,git,72817,R,118,8480644,46001,tmp_pack_UfqCja
1388823021354,git,72817,R,71,8824044,44797,tmp_pack_UfqCja
1388823021383,git,72817,R,140,8792841,44952,tmp_pack_UfqCja
1388823068254,git,72817,R,272,9137849,46054,tmp_pack_UfqCja
1388823068474,git,72817,R,126,9187590,46311,tmp_pack_UfqCja
1388823115411,git,72817,R,122,9598648,45658,tmp_pack_UfqCja
1388823115620,git,72817,R,83,9437348,46317,tmp_pack_UfqCja
1388823178002,git,72817,R,105,10113571,61563,tmp_pack_UfqCja
1388823178169,git,72817,R,113,10120843,61719,tmp_pack_UfqCja
1388823225139,git,72817,R,100,10905172,45843,tmp_pack_UfqCja
1388823225305,git,72817,R,127,10797287,46080,tmp_pack_UfqCja
1388823271454,git,72817,R,235,11120608,45198,tmp_pack_UfqCja
1388823271793,git,72817,R,70,11219251,45789,tmp_pack_UfqCja
1388823318548,git,72817,R,125,12171195,45554,tmp_pack_UfqCja
1388823318570,git,72817,R,92,11584734,46065,tmp_pack_UfqCja
1388823365557,git,72817,R,109,12187409,46558,tmp_pack_UfqCja
1388823365752,git,72817,R,93,12189353,46645,tmp_pack_UfqCja
1388823427764,git,72817,R,157,12268832,61829,tmp_pack_UfqCja
1388823427911,git,72817,R,85,12419211,61824,tmp_pack_UfqCja
1388823474468,git,72817,R,141,12637251,45080,tmp_pack_UfqCja
1388823474690,git,72817,R,144,12636538,45572,tmp_pack_UfqCja
1388823521580,git,72817,R,117,13377135,45507,tmp_pack_UfqCja
1388823521580,git,72817,R,126,13719380,45051,tmp_pack_UfqCja
1388823568316,git,72817,R,61,13792869,45691,tmp_pack_UfqCja
1388823568319,git,72817,R,97,13799409,46057,tmp_pack_UfqCja
1388823615097,git,72817,R,249,14230934,45167,tmp_pack_UfqCja
1388823615504,git,72817,R,136,14511597,45856,tmp_pack_UfqCja
1388823677577,git,72817,R,92,14532466,61312,tmp_pack_UfqCja
1388823678298,git,72817,R,97,14535001,62006,tmp_pack_UfqCja
1388823724509,git,72817,R,95,14795058,45368,tmp_pack_UfqCja
1388823724794,git,72817,R,124,15142066,45330,tmp_pack_UfqCja
1388823771682,git,72817,R,138,15529784,46113,tmp_pack_UfqCja
1388823771836,git,72817,R,81,15615366,46159,tmp_pack_UfqCja
1388823818683,git,72817,R,142,16069885,45863,tmp_pack_UfqCja
1388823818864,git,72817,R,71,16046322,46065,tmp_pack_UfqCja
1388823865668,git,72817,R,143,16218328,46380,tmp_pack_UfqCja
1388823865902,git,72817,R,89,16122874,46695,tmp_pack_UfqCja
1388823927535,git,72817,R,70,16301909,60633,tmp_pack_UfqCja
1388823927787,git,72817,R,94,16460316,60728,tmp_pack_UfqCja
1388823974498,git,72817,R,93,16493884,45750,tmp_pack_UfqCja
1388823974719,git,72817,R,91,16546185,45926,tmp_pack_UfqCja
1388824021566,git,72817,R,98,16771343,46053,tmp_pack_UfqCja
1388824021668,git,72817,R,101,16700179,46403,tmp_pack_UfqCja
1388824068400,git,72817,R,143,17404455,45555,tmp_pack_UfqCja
1388824068490,git,72817,R,68,17317587,45838,tmp_pack_UfqCja
1388824115449,git,72817,R,96,17596974,46701,tmp_pack_UfqCja
1388824115642,git,72817,R,28,17665412,46518,tmp_pack_UfqCja
1388824177779,git,72817,R,124,17975640,61094,tmp_pack_UfqCja
1388824177996,git,72817,R,130,18026063,61247,tmp_pack_UfqCja
1388824224434,git,72817,R,75,18083255,45883,tmp_pack_UfqCja
1388824224568,git,72817,R,113,18083138,46018,tmp_pack_UfqCja
1388824271636,git,72817,R,89,18135461,46222,tmp_pack_UfqCja
1388824271632,git,72817,R,111,18368446,45954,tmp_pack_UfqCja
1388824318133,git,72817,R,72,18495051,45837,tmp_pack_UfqCja
1388824318442,git,72817,R,101,18707789,45884,tmp_pack_UfqCja
1388824365245,git,72817,R,235,18797620,45826,tmp_pack_UfqCja
1388824365441,git,72817,R,247,18796964,45997,tmp_pack_UfqCja
1388824427855,git,72817,R,143,19291606,60669,tmp_pack_UfqCja
1388824427991,git,72817,R,144,19292297,60804,tmp_pack_UfqCja
1388824474360,git,72817,R,104,19412425,45610,tmp_pack_UfqCja
1388824474496,git,72817,R,143,19408765,45808,tmp_pack_UfqCja
1388824478630,git,72817,R,86,19502711,4017,tmp_pack_UfqCja
1388824478535,git,72817,R,110,19594204,3852,tmp_pack_UfqCja
1388824521823,git,72817,R,92,19901654,42996,tmp_pack_UfqCja
1388824522831,git,72817,R,83,19795415,44088,tmp_pack_UfqCja
1388824568531,git,72817,R,82,20198760,45461,tmp_pack_UfqCja
1388824568665,git,72817,R,100,20309990,45492,tmp_pack_UfqCja
1388824615045,git,72817,R,156,27059677,22911,tmp_pack_UfqCja
1388824615265,git,72817,R,87,27184276,22975,tmp_pack_UfqCja
1388824651052,git,72817,R,143,32557505,1235,tmp_pack_UfqCja
1388824677855,git,72817,R,144,35343175,18648,tmp_pack_UfqCja
1388824678024,git,72817,R,144,35343596,18601,tmp_pack_UfqCja
1388824691367,git,72817,R,147,38268173,1949,tmp_pack_UfqCja
1388824691706,git,72817,R,101,38359711,2210,tmp_pack_UfqCja
1388824693862,git,72817,R,108,38805592,1400,tmp_pack_UfqCja
1388824732254,git,72817,R,146,47776950,1047,tmp_pack_UfqCja
1388824818236,git,72817,R,64,64455637,11660,tmp_pack_UfqCja
1388824818552,git,72817,R,82,64502452,11895,tmp_pack_UfqCja
1388824865347,git,72817,R,113,73598464,3201,tmp_pack_UfqCja
1388824865568,git,72817,R,116,73604634,3387,tmp_pack_UfqCja
1388824884320,git,72817,R,103,76809469,1128,tmp_pack_UfqCja
1388824928041,git,72817,R,84,77425235,42007,tmp_pack_UfqCja
1388824928242,git,72817,R,92,77393637,42264,tmp_pack_UfqCja
1388824929904,git,72817,R,112,77499390,1551,tmp_pack_UfqCja
1388824930006,git,72817,R,115,77501339,1587,tmp_pack_UfqCja
1388824974468,git,72817,R,102,89378683,1962,tmp_pack_UfqCja
1388824974832,git,72817,R,94,89425458,2273,tmp_pack_UfqCja
1388825021372,git,72817,R,100,99735925,10756,tmp_pack_UfqCja
1388825021874,git,72817,R,94,99754875,11199,tmp_pack_UfqCja
1388825068668,git,72817,R,101,112405697,6035,tmp_pack_UfqCja
1388825068785,git,72817,R,546,112805535,5859,tmp_pack_UfqCja
1388825115163,git,72817,R,97,125881102,1906,tmp_pack_UfqCja
1388825115531,git,72817,R,92,126078948,1922,tmp_pack_UfqCja
1388825177729,git,72817,R,128,131367968,25103,tmp_pack_UfqCja
1388825177826,git,72817,R,117,131367731,25218,tmp_pack_UfqCja
1388825183478,git,72817,R,93,131313888,1175,tmp_pack_UfqCja
1388825195048,git,72817,R,89,132348868,1910,tmp_pack_UfqCja
1388825195250,git,72817,R,71,132374659,2017,tmp_pack_UfqCja
1388825209471,git,72817,R,86,133657356,1818,tmp_pack_UfqCja
1388825210410,git,72817,R,69,133905641,1130,tmp_pack_UfqCja
1388825224674,git,72817,R,77,134582485,4860,tmp_pack_UfqCja
1388825224858,git,72817,R,84,134587204,4834,tmp_pack_UfqCja
1388825258997,git,72817,R,100,138252512,1187,tmp_pack_UfqCja
1388825271832,git,72817,R,90,138403309,12702,tmp_pack_UfqCja
1388825272032,git,72817,R,115,138400628,13042,tmp_pack_UfqCja
1388825293862,git,72817,R,138,141094857,1142,tmp_pack_UfqCja
1388825294956,git,72817,R,136,141111604,1106,tmp_pack_UfqCja
1388825318326,git,72817,R,142,141343019,22507,tmp_pack_UfqCja
1388825318500,git,72817,R,122,141342278,22054,tmp_pack_UfqCja
1388825365101,git,72817,R,175,145476436,4279,tmp_pack_UfqCja
1388825365196,git,72817,R,161,145440402,4351,tmp_pack_UfqCja
1388825427745,git,72817,R,91,149397460,22239,tmp_pack_UfqCja
1388825427940,git,72817,R,94,149402209,22326,tmp_pack_UfqCja
1388825448446,git,72817,R,87,151839081,1179,tmp_pack_UfqCja
1388825474798,git,72817,R,91,152487024,24515,tmp_pack_UfqCja
1388825474991,git,72817,R,99,152463984,24766,tmp_pack_UfqCja
1388825504214,git,72817,R,127,155479293,1117,tmp_pack_UfqCja
1388825521478,git,72817,R,78,155731481,14670,tmp_pack_UfqCja
1388825521670,git,72817,R,97,155736125,14622,tmp_pack_UfqCja
1388825535660,git,72817,R,113,156842973,1129,tmp_pack_UfqCja
1388825544016,git,72817,R,116,156891517,8382,tmp_pack_UfqCja
1388825546876,git,72817,R,229,156996537,2863,tmp_pack_UfqCja
1388825558477,git,72817,R,102,158308585,1036,tmp_pack_UfqCja
1388825568479,git,72817,R,150,158553521,10012,tmp_pack_UfqCja
1388825568729,git,72817,R,89,158577474,10182,tmp_pack_UfqCja
